path,label
./data/segments/20200706_L_R001S06C01_002-M_0187.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0188.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0189.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0190.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0191.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0192.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0193.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0194.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0195.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0196.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0197.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0199.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0200.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0201.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0202.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0203.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0204.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0205.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0206.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0207.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0208.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_002-M_0210.wav,20200706_L_R001S06C01_002-M
./data/segments/20200706_L_R001S06C01_003-M_0211.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0212.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0213.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0215.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0216.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0218.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0219.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0220.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0222.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0223.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0224.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0225.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0227.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0228.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0229.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0230.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0231.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0232.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0233.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0235.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0236.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0237.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0238.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0239.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0240.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0241.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0242.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0243.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0244.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0245.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0247.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0248.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0249.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0250.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0251.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0253.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0254.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0255.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0256.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0257.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0258.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0259.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0260.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0261.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0262.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0263.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0265.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0266.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0267.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0268.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0271.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0272.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0273.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0274.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0275.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0276.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0277.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0279.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0281.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0283.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0284.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0285.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0287.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0288.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0289.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0290.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0291.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0292.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0293.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0294.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0295.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0296.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0298.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0299.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0300.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0301.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0302.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0306.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0307.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0308.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0309.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0310.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0311.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0313.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0314.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0315.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0316.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0318.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_003-M_0320.wav,20200706_L_R001S06C01_003-M
./data/segments/20200706_L_R001S06C01_004-M_0322.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0323.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0324.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0325.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0326.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0327.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0328.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0329.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0331.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0332.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0333.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0336.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0337.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0338.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0339.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0341.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0344.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0345.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0346.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0347.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0348.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0349.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0350.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0351.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0352.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0353.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0354.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0355.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0356.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0358.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0359.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0360.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0361.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0362.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0363.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0364.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0366.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0369.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0370.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0371.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0372.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0373.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0374.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0375.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0376.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0378.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0379.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0380.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0381.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0382.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0383.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0384.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0385.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0388.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0390.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0391.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0392.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0393.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0394.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0395.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0398.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0399.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0401.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0407.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0408.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0409.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0412.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0413.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0416.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0417.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0418.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0419.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0420.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0421.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0422.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0424.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0426.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0427.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_004-M_0429.wav,20200706_L_R001S06C01_004-M
./data/segments/20200706_L_R001S06C01_005-F_0431.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0432.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0433.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0434.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0435.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0436.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0437.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0438.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0439.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0440.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0441.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0442.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0444.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0447.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_005-F_0448.wav,20200706_L_R001S06C01_005-F
./data/segments/20200706_L_R001S06C01_006-F_0449.wav,20200706_L_R001S06C01_006-F
./data/segments/20200706_L_R001S06C01_006-F_0450.wav,20200706_L_R001S06C01_006-F
./data/segments/20200706_L_R001S06C01_006-F_0451.wav,20200706_L_R001S06C01_006-F
./data/segments/20200706_L_R001S06C01_006-F_0452.wav,20200706_L_R001S06C01_006-F
./data/segments/20200706_L_R001S06C01_006-F_0453.wav,20200706_L_R001S06C01_006-F
./data/segments/20200706_L_R001S06C01_006-F_0456.wav,20200706_L_R001S06C01_006-F
./data/segments/20200706_L_R001S06C01_007-M_0457.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0458.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0459.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0460.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0461.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0462.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0463.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0464.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0465.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0466.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0467.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0468.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0469.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0470.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0471.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0473.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0474.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0475.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0476.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0477.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0478.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0479.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0481.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0482.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0484.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0485.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0486.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0488.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0489.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0490.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0491.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0492.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0493.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0495.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0496.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0498.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0499.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0500.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0502.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0503.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0504.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0505.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0506.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S06C01_007-M_0507.wav,20200706_L_R001S06C01_007-M
./data/segments/20200706_L_R001S07C01_001-M_0000.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0001.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0002.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0003.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0004.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0008.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0009.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0011.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0014.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0015.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0016.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0017.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0018.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0024.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0026.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0027.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0028.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0030.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0031.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0032.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0034.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0035.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0038.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0041.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0042.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0043.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0044.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0045.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0046.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0047.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0048.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0053.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0054.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0055.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0056.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0057.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0058.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0059.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0061.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0064.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0069.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0070.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0071.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0072.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0073.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0074.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0075.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0076.wav,20200706_L_R001S07C01_001-M
./data/segments/20200706_L_R001S07C01_001-M_0077.wav,20200706_L_R001S07C01_001-M
